Date/Time,Average Real Power (W)
04/25/2023 05:30 AM EDT,0
04/25/2023 05:35 AM EDT,0
04/25/2023 05:40 AM EDT,0
04/25/2023 05:45 AM EDT,0
04/25/2023 05:50 AM EDT,0
04/25/2023 05:55 AM EDT,0
04/25/2023 06:00 AM EDT,0
04/25/2023 06:05 AM EDT,0
04/25/2023 06:10 AM EDT,0
04/25/2023 06:15 AM EDT,0
04/25/2023 06:20 AM EDT,0
04/25/2023 06:25 AM EDT,0
04/25/2023 06:30 AM EDT,0
04/25/2023 06:35 AM EDT,0
04/25/2023 06:40 AM EDT,0
04/25/2023 06:45 AM EDT,1
04/25/2023 06:50 AM EDT,14
04/25/2023 06:55 AM EDT,24
04/25/2023 07:00 AM EDT,29
04/25/2023 07:05 AM EDT,44
04/25/2023 07:10 AM EDT,63
04/25/2023 07:15 AM EDT,75
04/25/2023 07:20 AM EDT,91
04/25/2023 07:25 AM EDT,106
04/25/2023 07:30 AM EDT,119
04/25/2023 07:35 AM EDT,134
04/25/2023 07:40 AM EDT,148
04/25/2023 07:45 AM EDT,169
04/25/2023 07:50 AM EDT,187
04/25/2023 07:55 AM EDT,202
04/25/2023 08:00 AM EDT,217
04/25/2023 08:05 AM EDT,237
04/25/2023 08:10 AM EDT,260
04/25/2023 08:15 AM EDT,280
04/25/2023 08:20 AM EDT,301
04/25/2023 08:25 AM EDT,325
04/25/2023 08:30 AM EDT,365
04/25/2023 08:35 AM EDT,404
04/25/2023 08:40 AM EDT,432
04/25/2023 08:45 AM EDT,435
04/25/2023 08:50 AM EDT,433
04/25/2023 08:55 AM EDT,447
04/25/2023 09:00 AM EDT,487
04/25/2023 09:05 AM EDT,543
04/25/2023 09:10 AM EDT,656
04/25/2023 09:15 AM EDT,932
04/25/2023 09:20 AM EDT,"1,430"
04/25/2023 09:25 AM EDT,"1,653"
