Date/Time,Average Real Power (W)
12/30/2024 10:05 PM EST,0
12/30/2024 10:10 PM EST,0
12/30/2024 10:15 PM EST,0
12/30/2024 10:20 PM EST,0
12/30/2024 10:25 PM EST,0
12/30/2024 10:30 PM EST,0
12/30/2024 10:35 PM EST,0
12/30/2024 10:40 PM EST,0
12/30/2024 10:45 PM EST,0
12/30/2024 10:50 PM EST,0
12/30/2024 10:55 PM EST,0
12/30/2024 11:00 PM EST,0
12/30/2024 11:05 PM EST,0
12/30/2024 11:10 PM EST,0
12/30/2024 11:15 PM EST,0
12/30/2024 11:20 PM EST,0
12/30/2024 11:25 PM EST,0
12/30/2024 11:30 PM EST,0
12/30/2024 11:35 PM EST,0
12/30/2024 11:40 PM EST,0
12/30/2024 11:45 PM EST,0
12/30/2024 11:50 PM EST,0
12/30/2024 11:55 PM EST,0
12/31/2024 12:00 AM EST,0
12/31/2024 12:05 AM EST,0
12/31/2024 12:10 AM EST,0
12/31/2024 12:15 AM EST,0
12/31/2024 12:20 AM EST,0
12/31/2024 12:25 AM EST,0
12/31/2024 12:30 AM EST,0
12/31/2024 12:35 AM EST,0
12/31/2024 12:40 AM EST,0
12/31/2024 12:45 AM EST,0
12/31/2024 12:50 AM EST,0
12/31/2024 12:55 AM EST,0
12/31/2024 01:00 AM EST,0
12/31/2024 01:05 AM EST,0
12/31/2024 01:10 AM EST,0
12/31/2024 01:15 AM EST,0
12/31/2024 01:20 AM EST,0
12/31/2024 01:25 AM EST,0
12/31/2024 01:30 AM EST,0
12/31/2024 01:35 AM EST,0
12/31/2024 01:40 AM EST,0
12/31/2024 01:45 AM EST,0
12/31/2024 01:50 AM EST,0
12/31/2024 01:55 AM EST,0
12/31/2024 02:00 AM EST,0
12/31/2024 02:05 AM EST,0
12/31/2024 02:10 AM EST,0
12/31/2024 02:15 AM EST,0
12/31/2024 02:20 AM EST,0
12/31/2024 02:25 AM EST,0
12/31/2024 02:30 AM EST,0
12/31/2024 02:35 AM EST,0
12/31/2024 02:40 AM EST,0
12/31/2024 02:45 AM EST,0
12/31/2024 02:50 AM EST,0
12/31/2024 02:55 AM EST,0
12/31/2024 03:00 AM EST,0
12/31/2024 03:05 AM EST,0
12/31/2024 03:10 AM EST,0
12/31/2024 03:15 AM EST,0
12/31/2024 03:20 AM EST,0
12/31/2024 03:25 AM EST,0
12/31/2024 03:30 AM EST,0
12/31/2024 03:35 AM EST,0
12/31/2024 03:40 AM EST,0
12/31/2024 03:45 AM EST,0
12/31/2024 03:50 AM EST,0
12/31/2024 03:55 AM EST,0
12/31/2024 04:00 AM EST,0
12/31/2024 04:05 AM EST,0
12/31/2024 04:10 AM EST,0
12/31/2024 04:15 AM EST,0
12/31/2024 04:20 AM EST,0
12/31/2024 04:25 AM EST,0
12/31/2024 04:30 AM EST,0
12/31/2024 04:35 AM EST,0
12/31/2024 04:40 AM EST,0
12/31/2024 04:45 AM EST,0
12/31/2024 04:50 AM EST,0
12/31/2024 04:55 AM EST,0
12/31/2024 05:00 AM EST,0
12/31/2024 05:05 AM EST,0
12/31/2024 05:10 AM EST,0
12/31/2024 05:15 AM EST,0
12/31/2024 05:20 AM EST,0
12/31/2024 05:25 AM EST,0
12/31/2024 05:30 AM EST,0
12/31/2024 05:35 AM EST,0
12/31/2024 05:40 AM EST,0
12/31/2024 05:45 AM EST,0
12/31/2024 05:50 AM EST,0
12/31/2024 05:55 AM EST,0
12/31/2024 06:00 AM EST,0
12/31/2024 06:05 AM EST,0
12/31/2024 06:10 AM EST,0
12/31/2024 06:15 AM EST,0
