Date/Time,Average Real Power (W)
01/28/2024 07:45 PM EST,0
01/28/2024 07:50 PM EST,0
01/28/2024 07:55 PM EST,0
01/28/2024 08:00 PM EST,0
01/28/2024 08:05 PM EST,0
01/28/2024 08:10 PM EST,0
01/28/2024 08:15 PM EST,0
01/28/2024 08:20 PM EST,0
01/28/2024 08:25 PM EST,0
01/28/2024 08:30 PM EST,0
01/28/2024 08:35 PM EST,0
01/28/2024 08:40 PM EST,0
01/28/2024 08:45 PM EST,0
01/28/2024 08:50 PM EST,0
01/28/2024 08:55 PM EST,0
01/28/2024 09:00 PM EST,0
01/28/2024 09:05 PM EST,0
01/28/2024 09:10 PM EST,0
01/28/2024 09:15 PM EST,0
01/28/2024 09:20 PM EST,0
01/28/2024 09:25 PM EST,0
01/28/2024 09:30 PM EST,0
01/28/2024 09:35 PM EST,0
01/28/2024 09:40 PM EST,0
01/28/2024 09:45 PM EST,0
01/28/2024 09:50 PM EST,0
01/28/2024 09:55 PM EST,0
01/28/2024 10:00 PM EST,0
01/28/2024 10:05 PM EST,0
01/28/2024 10:10 PM EST,0
01/28/2024 10:15 PM EST,0
01/28/2024 10:20 PM EST,0
01/28/2024 10:25 PM EST,0
01/28/2024 10:30 PM EST,0
01/28/2024 10:35 PM EST,0
01/28/2024 10:40 PM EST,0
01/28/2024 10:45 PM EST,0
01/28/2024 10:50 PM EST,0
01/28/2024 10:55 PM EST,0
01/28/2024 11:00 PM EST,0
01/28/2024 11:05 PM EST,0
01/28/2024 11:10 PM EST,0
01/28/2024 11:15 PM EST,0
01/28/2024 11:20 PM EST,0
01/28/2024 11:25 PM EST,0
01/28/2024 11:30 PM EST,0
01/28/2024 11:35 PM EST,0
01/28/2024 11:40 PM EST,0
01/28/2024 11:45 PM EST,0
01/28/2024 11:50 PM EST,0
01/28/2024 11:55 PM EST,0
01/29/2024 12:00 AM EST,0
01/29/2024 12:05 AM EST,0
01/29/2024 12:10 AM EST,0
01/29/2024 12:15 AM EST,0
01/29/2024 12:20 AM EST,0
01/29/2024 12:25 AM EST,0
01/29/2024 12:30 AM EST,0
01/29/2024 12:35 AM EST,0
01/29/2024 12:40 AM EST,0
01/29/2024 12:45 AM EST,0
01/29/2024 12:50 AM EST,0
01/29/2024 12:55 AM EST,0
01/29/2024 01:00 AM EST,0
01/29/2024 01:05 AM EST,0
01/29/2024 01:10 AM EST,0
01/29/2024 01:15 AM EST,0
01/29/2024 01:20 AM EST,0
01/29/2024 01:25 AM EST,0
01/29/2024 01:30 AM EST,0
01/29/2024 01:35 AM EST,0
01/29/2024 01:40 AM EST,0
01/29/2024 01:45 AM EST,0
01/29/2024 01:50 AM EST,0
01/29/2024 01:55 AM EST,0
01/29/2024 02:00 AM EST,0
01/29/2024 02:05 AM EST,0
01/29/2024 02:10 AM EST,0
01/29/2024 02:15 AM EST,0
01/29/2024 02:20 AM EST,0
01/29/2024 02:25 AM EST,0
01/29/2024 02:30 AM EST,0
01/29/2024 02:35 AM EST,0
01/29/2024 02:40 AM EST,0
01/29/2024 02:45 AM EST,0
01/29/2024 02:50 AM EST,0
01/29/2024 02:55 AM EST,0
01/29/2024 03:00 AM EST,0
01/29/2024 03:05 AM EST,0
01/29/2024 03:10 AM EST,0
01/29/2024 03:15 AM EST,0
01/29/2024 03:20 AM EST,0
01/29/2024 03:25 AM EST,0
01/29/2024 03:30 AM EST,0
01/29/2024 03:35 AM EST,0
01/29/2024 03:40 AM EST,0
01/29/2024 03:45 AM EST,0
01/29/2024 03:50 AM EST,0
01/29/2024 03:55 AM EST,0
01/29/2024 04:00 AM EST,0
